"date_value","ZCTA_GEOID","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses","<NA>"
2017-10-05,"19151",0,0,0,0,0,0,0,0,0,0,0
2017-10-05,"19152",0,0,0,0,0,0,0,0,0,0,0
2017-10-05,"19153",0,0,0,0,0,0,0,0,0,0,0
2017-10-05,"19154",0,0,0,0,0,0,0,0,0,0,0
2017-10-05,"Unknown",0,0,0,0,0,0,0,0,0,60,0
2017-10-06,"19102",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19103",45,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19104",0,0,0,0,0,0,92,0,0,93,0
2017-10-06,"19106",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19107",0,0,0,0,0,0,0,0,0,52,0
2017-10-06,"19109",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19111",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19112",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19114",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19115",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19116",77,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19118",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19119",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19120",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19121",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19122",30,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19123",0,0,0,0,0,0,0,0,0,56,0
2017-10-06,"19124",0,0,0,0,0,0,0,81,0,76,0
2017-10-06,"19125",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19126",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19127",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19128",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19129",48,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19130",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19131",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19132",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19133",0,0,0,0,0,0,64,0,0,71,0
2017-10-06,"19134",0,0,0,0,0,0,56,0,0,63,0
2017-10-06,"19135",53,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19136",55,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19137",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19138",0,0,0,0,0,0,0,0,53,0,0
2017-10-06,"19139",0,0,81,0,0,0,0,0,0,0,0
2017-10-06,"19140",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19141",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19142",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19143",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19144",56,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19145",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19146",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19147",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19148",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19149",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19150",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19151",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19152",45,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19153",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"19154",0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"Unknown",47,0,0,0,0,0,0,82,0,67,0
2017-10-10,"19102",0,0,83,0,0,0,0,0,0,0,0
2017-10-10,"19103",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19104",48,0,0,0,0,0,0,0,0,46,0
2017-10-10,"19106",0,0,0,0,0,0,0,0,0,84,0
2017-10-10,"19107",0,0,0,0,0,0,45,49,44,0,0
2017-10-10,"19109",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19111",0,0,0,0,0,0,0,0,55,0,0
2017-10-10,"19112",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19114",56,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19115",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19116",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19118",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19119",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19120",55,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19121",57,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19122",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19123",0,0,0,0,0,0,0,0,0,58,0
2017-10-10,"19124",0,0,83,0,0,0,55,0,0,84,0
2017-10-10,"19125",0,0,84,0,0,0,0,0,0,0,0
2017-10-10,"19126",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19127",0,0,0,0,0,0,0,177,0,0,0
2017-10-10,"19128",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19129",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19130",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19131",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19132",15,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19133",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19134",0,0,0,49,0,0,98,0,0,66,0
2017-10-10,"19135",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19136",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19137",50,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19138",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19139",43,0,83,0,0,0,0,0,0,0,0
2017-10-10,"19140",0,0,0,0,0,0,0,2434,0,84,0
2017-10-10,"19141",0,0,74,0,0,0,0,0,0,0,0
2017-10-10,"19142",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19143",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19144",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19145",0,0,0,0,0,0,0,0,0,83,0
2017-10-10,"19146",0,0,0,0,0,0,0,0,56,54,0
2017-10-10,"19147",0,0,0,0,0,0,0,0,0,0,38
2017-10-10,"19148",50,0,83,0,0,0,0,43,0,0,0
2017-10-10,"19149",0,0,0,0,0,0,0,0,59,0,0
2017-10-10,"19150",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19151",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19152",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19153",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"19154",0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"Unknown",0,0,84,0,0,0,0,115,0,54,0
2017-10-11,"19102",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19103",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19104",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19106",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19107",0,0,65,0,0,65,0,0,0,65,0
2017-10-11,"19109",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19111",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19112",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19114",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19115",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19116",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19118",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19119",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19120",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19121",0,0,64,0,0,0,61,0,0,61,0
2017-10-11,"19122",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19123",0,0,0,0,0,0,0,0,0,26,0
2017-10-11,"19124",0,0,65,0,0,0,0,0,0,0,0
2017-10-11,"19125",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19126",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19127",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19128",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19129",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19130",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19131",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19132",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19133",0,0,0,0,0,0,32,0,0,32,0
2017-10-11,"19134",0,0,65,0,0,0,0,0,30,0,0
2017-10-11,"19135",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19136",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19137",5,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19138",1569,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19139",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19140",0,0,64,0,0,0,0,0,65,36,0
2017-10-11,"19141",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19142",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19143",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19144",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19145",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19146",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19147",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19148",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19149",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19150",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19151",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19152",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19153",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"19154",0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"Unknown",0,0,0,0,0,0,0,0,0,35,0
2017-10-12,"19102",0,0,81,0,0,0,0,0,0,118,0
2017-10-12,"19103",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19104",0,0,0,0,0,0,57,0,0,0,0
2017-10-12,"19106",0,0,0,0,0,0,0,100,0,0,0
2017-10-12,"19107",134,0,77,0,0,0,0,115,0,0,0
2017-10-12,"19109",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19111",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19112",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19114",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19115",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19116",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19118",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19119",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19120",42,0,0,0,0,0,0,108,0,49,0
2017-10-12,"19121",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19122",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19123",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19124",93,0,77,0,0,0,0,0,0,0,0
2017-10-12,"19125",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19126",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19127",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19128",96,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19129",42,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19130",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19131",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19132",0,0,77,0,0,0,0,0,0,0,0
2017-10-12,"19133",0,0,0,0,0,0,0,0,0,76,0
2017-10-12,"19134",149,0,0,0,0,0,0,0,0,114,0
2017-10-12,"19135",0,0,0,0,0,0,0,0,0,44,0
2017-10-12,"19136",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19137",155,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19138",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19139",44,0,79,0,0,0,0,0,0,81,0
2017-10-12,"19140",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19141",0,0,110,0,0,0,0,0,0,0,0
2017-10-12,"19142",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19143",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19144",43,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19145",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19146",97,0,0,0,0,0,0,0,0,45,0
2017-10-12,"19147",103,0,0,0,0,0,0,0,0,0,108
2017-10-12,"19148",0,0,0,0,0,0,0,0,0,77,0
2017-10-12,"19149",41,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19150",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19151",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19152",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19153",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"19154",0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"Unknown",0,0,79,0,0,0,0,0,0,110,0
2017-10-13,"19102",0,0,0,0,0,0,0,155,0,104,0
2017-10-13,"19103",28,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19104",39,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19106",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19107",49,0,110,0,0,0,0,0,49,57,0
2017-10-13,"19109",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19111",0,0,0,0,0,0,0,0,0,131,0
2017-10-13,"19112",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19114",0,0,0,0,0,0,0,0,0,94,0
2017-10-13,"19115",40,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19116",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19118",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19119",0,0,0,0,0,0,0,0,0,147,0
2017-10-13,"19120",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19121",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19122",26,0,0,0,0,0,0,0,0,76,0
2017-10-13,"19123",0,0,0,0,0,0,0,0,411,83,0
2017-10-13,"19124",37,0,0,0,0,0,0,0,43,71,0
2017-10-13,"19125",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19126",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19127",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19128",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19129",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19130",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19131",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19132",36,0,108,0,0,0,0,0,0,70,0
2017-10-13,"19133",0,0,0,0,0,0,175,0,0,80,0
2017-10-13,"19134",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19135",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19136",42,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19137",93,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19138",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19139",195,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19140",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19141",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19142",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19143",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19144",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19145",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19146",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19147",26,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19148",40,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19149",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19150",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19151",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19152",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19153",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"19154",0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"Unknown",0,0,0,0,0,0,0,0,0,52,0
2017-10-16,"19102",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19103",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19104",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19106",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19107",17,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19109",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19111",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19112",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19114",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19115",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19116",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19118",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19119",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19120",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19121",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19122",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19123",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19124",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19125",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19126",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19127",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19128",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19129",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19130",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19131",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19132",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19133",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19134",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19135",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19136",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19137",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19138",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19139",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19140",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19141",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19142",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19143",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19144",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19145",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19146",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19147",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19148",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19149",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19150",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19151",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19152",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19153",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"19154",0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"Unknown",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19102",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19103",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19104",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19106",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19107",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19109",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19111",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19112",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19114",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19115",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19116",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19118",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19119",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19120",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19121",0,0,0,0,0,0,0,0,0,8,0
2017-10-17,"19122",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19123",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19124",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19125",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19126",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19127",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19128",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19129",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19130",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19131",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19132",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19133",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19134",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19135",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19136",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19137",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19138",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19139",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19140",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19141",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19142",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19143",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19144",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19145",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19146",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19147",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19148",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19149",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19150",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19151",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19152",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19153",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"19154",0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"Unknown",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19102",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19103",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19104",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19106",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19107",0,0,0,0,0,0,0,0,19,39,0
2017-10-18,"19109",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19111",147,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19112",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19114",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19115",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19116",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19118",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19119",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19120",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19121",0,0,0,0,0,0,0,0,0,68,0
2017-10-18,"19122",0,0,68,0,0,0,0,0,0,0,0
2017-10-18,"19123",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19124",0,0,0,0,0,0,68,0,38,0,0
2017-10-18,"19125",0,0,0,0,0,0,0,0,0,67,0
2017-10-18,"19126",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19127",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19128",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19129",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19130",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19131",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19132",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19133",0,0,0,0,46,0,0,0,0,68,0
2017-10-18,"19134",0,0,68,0,0,0,0,0,0,28,0
2017-10-18,"19135",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19136",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19137",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19138",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19139",0,0,67,0,0,0,0,0,0,0,0
2017-10-18,"19140",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19141",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19142",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19143",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19144",0,0,0,0,0,0,0,0,0,1623,0
2017-10-18,"19145",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19146",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19147",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19148",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19149",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19150",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19151",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19152",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19153",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"19154",0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"Unknown",0,0,253,0,0,0,0,0,0,3494,0
2017-10-19,"19102",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19103",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19104",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19106",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19107",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19109",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19111",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19112",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19114",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19115",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19116",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19118",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19119",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19120",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19121",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19122",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19123",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19124",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19125",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19126",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19127",0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"19128",0,0,0,0,0,0,0,0,0,0,0
